"case_ID","Countryname","Year","Letter","partyID","Country","partyNAME"
"Peru_2016","Peru","2016","D",6040004,"Peru","  Alliance for Progress (APP) - SEE ELECTION STUDY NOTES"
"Peru_2016","Peru","2016","E",6040005,"Peru","  Popular Alliance - SEE POLITY NOTES"
"Peru_2016","Peru","2016","F",6040006,"Peru","  Popular Action (AP)"
"Peru_2016","Peru","2016","G",6040007,"Peru","  Direct Democracy"
"Peru_2016","Peru","2016","H",6040008,"Peru","  Possible Peru - SEE POLITY NOTES"
"Peru_2016","Peru","2016","I",6040009,"Peru","  Hope Front"
"Peru_2021","Peru","2021","A",6040010,"Peru","  Free Peru (PL)"
"Peru_2021","Peru","2021","B",6040001,"Peru","  Popular Force (FP) - SEE POLITY NOTES"
"Peru_2021","Peru","2021","C",6040011,"Peru","  Popular Renewal (RP) - SEE POLITY NOTES"
"Peru_2021","Peru","2021","D",6040012,"Peru","  Go on Country - Social Integration Party (AvP)"
"Peru_2021","Peru","2021","E",6040006,"Peru","  Popular Action (AP)"
"Peru_2021","Peru","2021","F",6040013,"Peru","  Together for Peru (JP)"
"Peru_2021","Peru","2021","G",6040004,"Peru","  Alliance for Progress (APP) - SEE ELECTION STUDY NOTES"
"Peru_2021","Peru","2021","H",6040036,"Peru","  We Can Peru (PP)"
"Peru_2021","Peru","2021","I",6040037,"Peru","  Purple Party (PM)"
"Philippines_2004","Philippines","2004","A",6080007,"Philippines","  Lakas - Christian-Muslim Democrats (LAKAS-CMD)"
"Philippines_2004","Philippines","2004","B",6080002,"Philippines","  Nationalist People's Coalition (NPC)"
"Philippines_2004","Philippines","2004","C",6080001,"Philippines","  Liberal Party (LP)"
"Philippines_2004","Philippines","2004","D",6080070,"Philippines","  Struggle for Democratic Philipinos (LDP)"
"Philippines_2004","Philippines","2004","E",6080084,"Philippines","  Democratic Action (AD)"
"Philippines_2004","Philippines","2004","F",6080143,"Philippines","  Rise Up Philippines (BP)"
"Philippines_2010","Philippines","2010","A",6080001,"Philippines","  Liberal Party (LP)"
"Philippines_2010","Philippines","2010","B",6080018,"Philippines","  Force of the Philippine Masses (PMP) - SEE POLITY NOTES"
"Philippines_2010","Philippines","2010","C",6080004,"Philippines","  Nationalist Party (NP)"
"Philippines_2010","Philippines","2010","D",6080007,"Philippines","  Lakas - Christian-Muslim Democrats (LAKAS-CMD)"
"Philippines_2010","Philippines","2010","E",6080143,"Philippines","  Rise Up Philippines (BP)"
"Philippines_2010","Philippines","2010","F",6080117,"Philippines","  New Nation- Volunteers for a New Philippines (VNP)"
"Philippines_2010","Philippines","2010","G",6080173,"Philippines","  Jesus N P Perlas"
"Philippines_2010","Philippines","2010","H",6080172,"Philippines","  Jamby A S Madrigal"
"Philippines_2010","Philippines","2010","I",6080087,"Philippines","  Alliance for the Common Good (AKP) - SEE POLITY NOTES"
"Philippines_2016","Philippines","2016","A",6080001,"Philippines","  Liberal Party (LP)"
"Philippines_2016","Philippines","2016","B",6080002,"Philippines","  Nationalist People's Coalition (NPC)"
"Philippines_2016","Philippines","2016","C",6080003,"Philippines","  National Unity Party (NUP)"
"Philippines_2016","Philippines","2016","D",6080004,"Philippines","  Nationalist Party (NP)"
"Philippines_2016","Philippines","2016","E",6080005,"Philippines","  United Nationalist Alliance (UNA)"
"Philippines_2016","Philippines","2016","F",6080006,"Philippines","  Philippine Democratic Party (PDP-LABAN)"
"Philippines_2016","Philippines","2016","G",6080007,"Philippines","  Lakas - Christian-Muslim Democrats (LAKAS-CMD)"
"Philippines_2016","Philippines","2016","H",6080008,"Philippines","  Democratic Action (Aksyon)"
"Philippines_2016","Philippines","2016","I",6080009,"Philippines","  People's Reform Party (PRP)"
"Poland_1997","Poland","1997","A",6160004,"Poland","  Solidarity Electoral Action (AWSP) - SEE POLITY NOTES"
"Poland_1997","Poland","1997","B",6160009,"Poland","  Democratic Left Alliance (SLD) - SEE POLITY NOTES"
"Poland_1997","Poland","1997","C",6160008,"Poland","  Freedom Union (UW)"
"Poland_1997","Poland","1997","D",6160003,"Poland","  Polish Peasants' (or People's) Party (PSL)"
"Poland_1997","Poland","1997","E",6160010,"Poland","  Movement for Reconstruction of Poland (ROP)"
"Poland_1997","Poland","1997","F",6160007,"Poland","  Labor Union (UP)"
"Poland_2001","Poland","2001","A",6160070,"Poland","  Coalition Of The Alliance Of The Democratic Left - The Union of  Labor"
"Poland_2001","Poland","2001","B",6160001,"Poland","  Civic Platform (PO)"
"Poland_2001","Poland","2001","C",6160024,"Poland","  Self-Defense of the Republic of Poland (SRP)"
"Poland_2001","Poland","2001","D",6160002,"Poland","  Law and Justice (PiS)"
"Poland_2001","Poland","2001","E",6160003,"Poland","  Polish Peasants' (or People's) Party (PSL)"
"Poland_2001","Poland","2001","F",6160014,"Poland","  League of Polish Families (LPR)"
"Poland_2001","Poland","2001","G",6160004,"Poland","  Solidarity Electoral Action (AWSP) - SEE POLITY NOTES"
"Poland_2001","Poland","2001","H",6160008,"Poland","  Freedom Union (UW)"
"Poland_2001","Poland","2001","I",6160007,"Poland","  Labor Union (UP)"
"Poland_2005","Poland","2005","A",6160002,"Poland","  Law and Justice (PiS)"
"Poland_2005","Poland","2005","B",6160001,"Poland","  Civic Platform (PO)"
"Poland_2005","Poland","2005","C",6160024,"Poland","  Self-Defense of the Republic of Poland (SRP)"
"Poland_2005","Poland","2005","D",6160009,"Poland","  Democratic Left Alliance (SLD) - SEE POLITY NOTES"
"Poland_2005","Poland","2005","E",6160014,"Poland","  League of Polish Families (LPR)"
"Poland_2005","Poland","2005","F",6160003,"Poland","  Polish Peasants' (or People's) Party (PSL)"
"Poland_2005","Poland","2005","G",6160051,"Poland","  Democratic Party (PD)"
"Poland_2005","Poland","2005","H",6160068,"Poland","  Social Democracy of Poland (SDPL)"
"Poland_2007","Poland","2007","A",6160001,"Poland","  Civic Platform (PO)"
"Poland_2007","Poland","2007","B",6160002,"Poland","  Law and Justice (PiS)"
"Poland_2007","Poland","2007","C",6160020,"Poland","  Left and Democrats (LiD) - SEE ELECTION STUDY NOTES"
"Poland_2007","Poland","2007","D",6160003,"Poland","  Polish Peasants' (or People's) Party (PSL)"
"Poland_2011","Poland","2011","A",6160001,"Poland","  Civic Platform (PO)"
"Poland_2011","Poland","2011","B",6160002,"Poland","  Law and Justice (PiS)"
"Poland_2011","Poland","2011","C",6160017,"Poland","  Palikots Movement"
"Poland_2011","Poland","2011","D",6160003,"Poland","  Polish Peasants' (or People's) Party (PSL)"
"Poland_2011","Poland","2011","E",6160009,"Poland","  Democratic Left Alliance (SLD) - SEE POLITY NOTES"
"Poland_2011","Poland","2011","F",6160016,"Poland","  Poland Comes First (PJN)"
"Poland_2011","Poland","2011","G",6160018,"Poland","  Congress of the New Right (KNP)"
"Poland_2011","Poland","2011","H",6160015,"Poland","  German Minority (MN)"
"Poland_2019","Poland","2019","A",6160002,"Poland","  Law and Justice (PiS)"
"Poland_2019","Poland","2019","B",6160001,"Poland","  Civic Platform (PO)"
"Poland_2019","Poland","2019","C",6160003,"Poland","  Polish Peasants' (or People's) Party (PSL)"
"Poland_2019","Poland","2019","D",6160009,"Poland","  Democratic Left Alliance (SLD) - SEE POLITY NOTES"
"Poland_2019","Poland","2019","E",6160025,"Poland","  Kukiz'15 (K'15)"
"Poland_2019","Poland","2019","F",6160021,"Poland","  Left Together (Razem)"
"Poland_2019","Poland","2019","G",6160033,"Poland","  Spring"
"Poland_2019","Poland","2019","H",6160022,"Poland","  Modern (Nowo)"
"Poland_2019","Poland","2019","I",6160127,"Poland","  Confederation Liberty and Independence - SEE POLITY NOTES"
"Portugal_2002","Portugal","2002","A",6200001,"Portugal","  Social Democratic Party (PSD)"
"Portugal_2002","Portugal","2002","B",6200002,"Portugal","  Socialist Party (PS)"
"Portugal_2002","Portugal","2002","C",6200003,"Portugal","  Democratic and Social Centre - People's Party (CDS-PP)"
"Portugal_2002","Portugal","2002","D",6200004,"Portugal","  Unitarian Democratic Coalition (CDU) - SEE POLITY NOTES"
"Portugal_2002","Portugal","2002","E",6200006,"Portugal","  Left Block (BE)"
"Portugal_2002","Portugal","2002","F",6200007,"Portugal","  Portuguese Communist Worker's Party (PCTP/MRPP)"
"Portugal_2002","Portugal","2002","G",6200017,"Portugal","  Earth Party (MPT)"
"Portugal_2002","Portugal","2002","H",6200015,"Portugal","  People's Monarchist Party (PPM)"
"Portugal_2002","Portugal","2002","I",6200026,"Portugal","  Humanist Party (PH)"
"Portugal_2005","Portugal","2005","A",6200002,"Portugal","  Socialist Party (PS)"
"Portugal_2005","Portugal","2005","B",6200001,"Portugal","  Social Democratic Party (PSD)"
"Portugal_2005","Portugal","2005","C",6200004,"Portugal","  Unitarian Democratic Coalition (CDU) - SEE POLITY NOTES"
"Portugal_2005","Portugal","2005","D",6200003,"Portugal","  Democratic and Social Centre - People's Party (CDS-PP)"
"Portugal_2005","Portugal","2005","E",6200006,"Portugal","  Left Block (BE)"
"Portugal_2005","Portugal","2005","F",6200008,"Portugal","  Portuguese Communist Party (PCP)"
"Portugal_2005","Portugal","2005","G",6200005,"Portugal","  Ecologist Party ""The Greens"" (PEV)"
"Portugal_2009","Portugal","2009","A",6200002,"Portugal","  Socialist Party (PS)"
"Portugal_2009","Portugal","2009","B",6200001,"Portugal","  Social Democratic Party (PSD)"
"Portugal_2009","Portugal","2009","C",6200003,"Portugal","  Democratic and Social Centre - People's Party (CDS-PP)"
"Portugal_2009","Portugal","2009","D",6200006,"Portugal","  Left Block (BE)"
"Portugal_2009","Portugal","2009","E",6200004,"Portugal","  Unitarian Democratic Coalition (CDU) - SEE POLITY NOTES"
"Portugal_2015","Portugal","2015","A",6200011,"Portugal","  Portugal Ahead (PSD - CDS-PP) - SEE POLITY NOTES"
"Portugal_2015","Portugal","2015","B",6200002,"Portugal","  Socialist Party (PS)"
"Portugal_2015","Portugal","2015","C",6200006,"Portugal","  Left Block (BE)"
"Portugal_2015","Portugal","2015","D",6200004,"Portugal","  Unitarian Democratic Coalition (CDU) - SEE POLITY NOTES"
"Portugal_2015","Portugal","2015","E",6200028,"Portugal","  Party for People, Animals and Nature (PAN)"
"Portugal_2015","Portugal","2015","F",6200020,"Portugal","  Democratic Republican Party (PDR)"
"Portugal_2015","Portugal","2015","G",6200007,"Portugal","  Portuguese Communist Worker's Party (PCTP/MRPP)"
"Portugal_2015","Portugal","2015","H",6200003,"Portugal","  Democratic and Social Centre - People's Party (CDS-PP)"
"Portugal_2019","Portugal","2019","A",6200002,"Portugal","  Socialist Party (PS)"
"Portugal_2019","Portugal","2019","B",6200001,"Portugal","  Social Democratic Party (PSD)"
"Portugal_2019","Portugal","2019","C",6200006,"Portugal","  Left Block (BE)"
"Portugal_2019","Portugal","2019","D",6200004,"Portugal","  Unitarian Democratic Coalition (CDU) - SEE POLITY NOTES"
"Portugal_2019","Portugal","2019","E",6200003,"Portugal","  Democratic and Social Centre - People's Party (CDS-PP)"
"Portugal_2019","Portugal","2019","F",6200028,"Portugal","  Party for People, Animals and Nature (PAN)"
"Portugal_2019","Portugal","2019","G",6200010,"Portugal","  Enough (CH)"
"Portugal_2019","Portugal","2019","H",6200012,"Portugal","  Liberal Initiative (IL)"
"Portugal_2019","Portugal","2019","I",6200013,"Portugal","  Free (L)"
"Romania_1996","Romania","1996","A",6420022,"Romania","  Romanian Democratic Convention (CDR) - SEE POLITY NOTES"
"Romania_1996","Romania","1996","B",6420001,"Romania","  Romanian Party of Social Democracy (PSD) - SEE POLITY NOTES"
"Romania_1996","Romania","1996","C",6420027,"Romania","  Social Democratic Union - SEE POLITY NOTES"
"Romania_1996","Romania","1996","D",6420003,"Romania","  Democratic Union of Hungarians in Romania (UDMR)"
"Romania_1996","Romania","1996","E",6420004,"Romania","  Greater Romania Party (PRM)"
"Romania_1996","Romania","1996","F",6420028,"Romania","  Romanian Party for National Unity (PUNR)"
"Romania_1996","Romania","1996","G",6420005,"Romania","  National Liberal Party (PNL)"
"Romania_2004","Romania","2004","A",6420001,"Romania","  Romanian Party of Social Democracy (PSD) - SEE POLITY NOTES"
"Romania_2004","Romania","2004","B",6420005,"Romania","  National Liberal Party (PNL)"
"Romania_2004","Romania","2004","C",6420019,"Romania","  Democratic Party (PD)"
"Romania_2004","Romania","2004","D",6420004,"Romania","  Greater Romania Party (PRM)"
"Romania_2004","Romania","2004","E",6420003,"Romania","  Democratic Union of Hungarians in Romania (UDMR)"
"Romania_2004","Romania","2004","F",6420024,"Romania","  Romanian Humanist Party (PUR)"
"Romania_2004","Romania","2004","G",6420023,"Romania","  New Generation Party (PNG)"
"Romania_2004","Romania","2004","H",6420007,"Romania","  National Peasant and Christian Democratic Party (PNT-CD)"
"Romania_2009","Romania","2009","A",6420020,"Romania","  Democratic Liberal Party (P-DL) - SEE POLITY NOTES"
"Romania_2009","Romania","2009","B",6420111,"Romania","  Social Democratic Party - Conservative Party (PSD - PC) - SEE"
"Romania_2009","Romania","2009","C",6420005,"Romania","  National Liberal Party (PNL)"
"Romania_2009","Romania","2009","D",6420004,"Romania","  Greater Romania Party (PRM)"
"Romania_2009","Romania","2009","E",6420003,"Romania","  Democratic Union of Hungarians in Romania (UDMR)"
"Romania_2009","Romania","2009","F",6420302,"Romania","  Sorin Oprescu (Independent)"
"Romania_2009","Romania","2009","G",6420009,"Romania","  New Generation Party - Christian Democratic (PNGCD) - SEE POLITY"
"Romania_2012","Romania","2012","A",6420011,"Romania","  Social Liberal Union (USL) - SEE POLITY NOTES"
"Romania_2012","Romania","2012","B",6420200,"Romania","  Alliance for a Just Romania (ARD) - SEE POLITY NOTES"
"Romania_2012","Romania","2012","C",6420002,"Romania","  People's Party - Dan Diaconescu (PP-DD)"
"Romania_2012","Romania","2012","D",6420003,"Romania","  Democratic Union of Hungarians in Romania (UDMR)"
"Romania_2012","Romania","2012","E",6420004,"Romania","  Greater Romania Party (PRM)"
"Romania_2012","Romania","2012","G",6420001,"Romania","  Romanian Party of Social Democracy (PSD) - SEE POLITY NOTES"
"Romania_2012","Romania","2012","H",6420005,"Romania","  National Liberal Party (PNL)"
"Romania_2012","Romania","2012","I",6420020,"Romania","  Democratic Liberal Party (P-DL) - SEE POLITY NOTES"
"Romania_2014","Romania","2014","A",6420101,"Romania","  PSD-UNPR-PC Electoral Alliance (PSD - UNPR - PC) - SEE POLITY"
"Romania_2014","Romania","2014","B",6420102,"Romania","  Christian-Liberal Alliance (ACL) - SEE POLITY NOTES"
"Romania_2014","Romania","2014","C",6420103,"Romania","  Popular Movement Party (PMP)"
"Romania_2014","Romania","2014","D",6420002,"Romania","  People's Party - Dan Diaconescu (PP-DD)"
"Romania_2014","Romania","2014","E",6420004,"Romania","  Greater Romania Party (PRM)"
"Romania_2014","Romania","2014","F",6420003,"Romania","  Democratic Union of Hungarians in Romania (UDMR)"
"Romania_2014","Romania","2014","H",6420300,"Romania","  Calin-Constantin-Anton Popescu-Tariceanu (Independent)"
"Romania_2014","Romania","2014","I",6420301,"Romania","  Monica-Luisa Macovei (Independent)"
"Romania_2016","Romania","2016","A",6420001,"Romania","  Romanian Party of Social Democracy (PSD) - SEE POLITY NOTES"
"Romania_2016","Romania","2016","B",6420005,"Romania","  National Liberal Party (PNL)"
"Romania_2016","Romania","2016","C",6420013,"Romania","  Save Romania Union (USR)"
"Romania_2016","Romania","2016","D",6420003,"Romania","  Democratic Union of Hungarians in Romania (UDMR)"
"Romania_2016","Romania","2016","E",6420053,"Romania","  Alliance of Liberals and Democrats (ALDE)"
"Romania_2016","Romania","2016","F",6420103,"Romania","  Popular Movement Party (PMP)"
"Romania_2016","Romania","2016","G",6420054,"Romania","  United Romania Party (PRU)"
"Romania_2016","Romania","2016","H",6420004,"Romania","  Greater Romania Party (PRM)"
"Romania_2016","Romania","2016","I",6420055,"Romania","  Our Romania Alliance (ANR)"
"Russian Federation_1999","Russian Federation","1999","A",6430002,"Russian Federation","  Communist Party of the Russian Federation (KPRF)"
"Russian Federation_1999","Russian Federation","1999","B",6430051,"Russian Federation","  Unity Inter-Regional movement"
"Russian Federation_1999","Russian Federation","1999","C",6430008,"Russian Federation","  Fatherland All Russia (OBP)"
"Russian Federation_1999","Russian Federation","1999","D",6430043,"Russian Federation","  Union of Right Forces (SPS)"
"Russian Federation_1999","Russian Federation","1999","E",6430033,"Russian Federation","  Zhirinovsky Bloc"
"Russian Federation_1999","Russian Federation","1999","F",6430004,"Russian Federation","  Yabloko (RDPY)"
"Russian Federation_2000","Russian Federation","2000","A",6430002,"Russian Federation","  Communist Party of the Russian Federation (KPRF)"
"Russian Federation_2000","Russian Federation","2000","B",6430051,"Russian Federation","  Unity Inter-Regional movement"
"Russian Federation_2000","Russian Federation","2000","C",6430008,"Russian Federation","  Fatherland All Russia (OBP)"
"Russian Federation_2000","Russian Federation","2000","D",6430043,"Russian Federation","  Union of Right Forces (SPS)"
"Russian Federation_2000","Russian Federation","2000","E",6430033,"Russian Federation","  Zhirinovsky Bloc"
"Russian Federation_2000","Russian Federation","2000","F",6430004,"Russian Federation","  Yabloko (RDPY)"
"Russian Federation_2004","Russian Federation","2004","A",6430001,"Russian Federation","  United Russia (ER)"
"Russian Federation_2004","Russian Federation","2004","B",6430002,"Russian Federation","  Communist Party of the Russian Federation (KPRF)"
"Russian Federation_2004","Russian Federation","2004","C",6430003,"Russian Federation","  Liberal Democratic Party of Russia (LDPR) - SEE ELECTION STUDY"
"Russian Federation_2004","Russian Federation","2004","D",6430006,"Russian Federation","  Homeland People's Patriotic Union (RNPS) - SEE POLITY NOTES"
"Russian Federation_2004","Russian Federation","2004","E",6430043,"Russian Federation","  Union of Right Forces (SPS)"
"Russian Federation_2004","Russian Federation","2004","F",6430004,"Russian Federation","  Yabloko (RDPY)"
"Russian Federation_2004","Russian Federation","2004","G",6430039,"Russian Federation","  Agrarian Party of Russia (APR)"
"Russian Federation_2004","Russian Federation","2004","H",6430005,"Russian Federation","  Pensioners Party (RPP)"
"Russian Federation_2004","Russian Federation","2004","I",6430042,"Russian Federation","  Rebirth of Russia Party (PVR)"
"El Salvador_2019","El Salvador","2019","A",2220001,"El Salvador","  Grand Alliance for National Unity (GANA)"
"El Salvador_2019","El Salvador","2019","B",2220002,"El Salvador","  Alliance for a New Country (ARENA-PCN-PDC-DSP) / ARENA"
"El Salvador_2019","El Salvador","2019","C",2220003,"El Salvador","  Farabundo Marti National Liberation Front (FMLN)"
"El Salvador_2019","El Salvador","2019","D",2220004,"El Salvador","  Let's Go (Vamos)"
"El Salvador_2019","El Salvador","2019","G",2220005,"El Salvador","  New Ideas (NI)"
"Serbia_2012","Serbia","2012","A",6880001,"Serbia","  Serbian Progressive Party (SNS) - SEE POLITY NOTES"
"Serbia_2012","Serbia","2012","B",6880002,"Serbia","  Democratic Party (DS) - SEE POLITY NOTES"
"Serbia_2012","Serbia","2012","C",6880004,"Serbia","  Socialist Party of Serbia (SPS) - SEE POLITY NOTES"
"Serbia_2012","Serbia","2012","D",6880005,"Serbia","  Democratic Party of Serbia (DSS)"
"Serbia_2012","Serbia","2012","E",6880006,"Serbia","  Liberal Democratic Party (LDP) - SEE POLITY NOTES"
"Serbia_2012","Serbia","2012","F",6880007,"Serbia","  United Regions of Serbia (URS) - SEE POLITY NOTES"
"Serbia_2012","Serbia","2012","G",6880003,"Serbia","  Serbian Radical Party (SRS)"
"Serbia_2012","Serbia","2012","H",6880008,"Serbia","  Alliance of Vojvodina's Hungarians (SVM)"
"Slovakia_2010","Slovakia","2010","A",7030001,"Slovakia","  Direction - Social Democracy (Smer)"
"Slovakia_2010","Slovakia","2010","B",7030003,"Slovakia","  Slovak Democratic and Christian Union - Democratic Party"
"Slovakia_2010","Slovakia","2010","C",7030002,"Slovakia","  Freedom and Solidarity (SaS)"
"Slovakia_2010","Slovakia","2010","D",7030004,"Slovakia","  Christian Democratic Movement (KDH)"
"Slovakia_2010","Slovakia","2010","E",7030008,"Slovakia","  Bridge (MH)"
"Slovakia_2010","Slovakia","2010","F",7030006,"Slovakia","  Slovak National Party (SNS)"
"Slovakia_2010","Slovakia","2010","G",7030015,"Slovakia","  Party Of The Hungarian Coalition (SMK)"
"Slovakia_2010","Slovakia","2010","H",7030010,"Slovakia","  People's Party - Movement For a Democratic Slovakia (LS - HZDS)"
"Slovakia_2016","Slovakia","2016","A",7030001,"Slovakia","  Direction - Social Democracy (Smer)"
"Slovakia_2016","Slovakia","2016","B",7030002,"Slovakia","  Freedom and Solidarity (SaS)"
"Slovakia_2016","Slovakia","2016","C",7030009,"Slovakia","  Ordinary people - Independent Personalities (OLaNO) - SEE POLITY"
"Slovakia_2016","Slovakia","2016","D",7030006,"Slovakia","  Slovak National Party (SNS)"
"Slovakia_2016","Slovakia","2016","E",7030012,"Slovakia","  Kotleba - People's Party Our Slovakia (LsNS) - SEE POLITY NOTES"
"Slovakia_2016","Slovakia","2016","F",7030014,"Slovakia","  We are family (SR)"
"Slovakia_2016","Slovakia","2016","G",7030008,"Slovakia","  Bridge (MH)"
"Slovakia_2016","Slovakia","2016","H",7030013,"Slovakia","  Network (S) / Slovak Conservative Party (SKS) - SEE POLITY NOTES"
"Slovakia_2016","Slovakia","2016","I",7030004,"Slovakia","  Christian Democratic Movement (KDH)"
"Slovakia_2020","Slovakia","2020","A",7030009,"Slovakia","  Ordinary people - Independent Personalities (OLaNO) - SEE POLITY"
"Slovakia_2020","Slovakia","2020","B",7030001,"Slovakia","  Direction - Social Democracy (Smer)"
"Slovakia_2020","Slovakia","2020","C",7030014,"Slovakia","  We are family (SR)"
"Slovakia_2020","Slovakia","2020","D",7030012,"Slovakia","  Kotleba - People's Party Our Slovakia (LsNS) - SEE POLITY NOTES"
"Slovakia_2020","Slovakia","2020","E",7030100,"Slovakia","  Progressive Slovakia - TOGETHER-Civic Democracy - SEE POLITY NOTES"
"Slovakia_2020","Slovakia","2020","F",7030002,"Slovakia","  Freedom and Solidarity (SaS)"
"Slovakia_2020","Slovakia","2020","G",7030017,"Slovakia","  For the People (ZL)"
"Slovakia_2020","Slovakia","2020","H",7030004,"Slovakia","  Christian Democratic Movement (KDH)"
"Slovakia_2020","Slovakia","2020","I",7030101,"Slovakia","  Hungarian Community Togetherness (MKO) "
"Slovenia_1996","Slovenia","1996","A",7050004,"Slovenia","  Liberal Democracy of Slovenia (LDS)"
"Slovenia_1996","Slovenia","1996","B",7050006,"Slovenia","  Slovenian People's Party (SLS) - SEE POLITY NOTES"
"Slovenia_1996","Slovenia","1996","C",7050001,"Slovenia","  Social Democratic Party (SDS)"
"Slovenia_1996","Slovenia","1996","D",7050017,"Slovenia","  Christian Democrats (SKD) - SEE POLITY NOTES"
"Slovenia_1996","Slovenia","1996","E",7050002,"Slovenia","  Social Democrats (SD) - SEE ELECTION STUDY NOTES"
"Slovenia_1996","Slovenia","1996","E",7050002,"Slovenia","  United List of Social Democrats (ZLSD)"
"Slovenia_1996","Slovenia","1996","F",7050003,"Slovenia","  Democratic Party of Pensioners (DeSUS)"
"Slovenia_1996","Slovenia","1996","G",7050008,"Slovenia","  Slovenian National Party (SNS)"
"Slovenia_2004","Slovenia","2004","A",7050001,"Slovenia","  Social Democratic Party (SDS)"
"Slovenia_2004","Slovenia","2004","B",7050004,"Slovenia","  Liberal Democracy of Slovenia (LDS)"
"Slovenia_2004","Slovenia","2004","C",7050002,"Slovenia","  Social Democrats (SD) - SEE ELECTION STUDY NOTES"
"Slovenia_2004","Slovenia","2004","C",7050002,"Slovenia","  United List of Social Democrats (ZLSD)"
"Slovenia_2004","Slovenia","2004","D",7050007,"Slovenia","  New Slovenia - Christian People's Party (NSi) - SEE POLITY NOTES"
"Slovenia_2004","Slovenia","2004","E",7050006,"Slovenia","  Slovenian People's Party (SLS) - SEE POLITY NOTES"
"Slovenia_2004","Slovenia","2004","F",7050008,"Slovenia","  Slovenian National Party (SNS)"
"Slovenia_2004","Slovenia","2004","G",7050003,"Slovenia","  Democratic Party of Pensioners (DeSUS)"
"Slovenia_2008","Slovenia","2008","A",7050002,"Slovenia","  Social Democrats (SD) - SEE ELECTION STUDY NOTES"
"Slovenia_2008","Slovenia","2008","A",7050002,"Slovenia","  United List of Social Democrats (ZLSD)"
"Slovenia_2008","Slovenia","2008","B",7050001,"Slovenia","  Social Democratic Party (SDS)"
"Slovenia_2008","Slovenia","2008","C",7050020,"Slovenia","  For Real-New Politics (ZARES) - SEE POLITY NOTES"
"Slovenia_2008","Slovenia","2008","D",7050003,"Slovenia","  Democratic Party of Pensioners (DeSUS)"
"Slovenia_2008","Slovenia","2008","E",7050008,"Slovenia","  Slovenian National Party (SNS)"
"Slovenia_2008","Slovenia","2008","F",7050019,"Slovenia","  Slovenian People's Party - Youth Party of Slovenia (SLS - SMS) - "
"Slovenia_2008","Slovenia","2008","G",7050004,"Slovenia","  Liberal Democracy of Slovenia (LDS)"
"Slovenia_2008","Slovenia","2008","H",7050007,"Slovenia","  New Slovenia - Christian People's Party (NSi) - SEE POLITY NOTES"
"Slovenia_2011","Slovenia","2011","A",7050016,"Slovenia","  Zoran Jankovic List - Positive Slovenia (LZJ-PS)"
"Slovenia_2011","Slovenia","2011","B",7050001,"Slovenia","  Social Democratic Party (SDS)"
"Slovenia_2011","Slovenia","2011","C",7050002,"Slovenia","  Social Democrats (SD) - SEE ELECTION STUDY NOTES"
"Slovenia_2011","Slovenia","2011","C",7050002,"Slovenia","  United List of Social Democrats (ZLSD)"
"Slovenia_2011","Slovenia","2011","D",7050009,"Slovenia","  Gregor Virant's Civic List (DIGV)"
"Slovenia_2011","Slovenia","2011","E",7050003,"Slovenia","  Democratic Party of Pensioners (DeSUS)"
"Slovenia_2011","Slovenia","2011","F",7050006,"Slovenia","  Slovenian People's Party (SLS) - SEE POLITY NOTES"
"Slovenia_2011","Slovenia","2011","G",7050007,"Slovenia","  New Slovenia - Christian People's Party (NSi) - SEE POLITY NOTES"
"Slovenia_2011","Slovenia","2011","H",7050008,"Slovenia","  Slovenian National Party (SNS)"
"Sweden_1998","Sweden","1998","A",7520001,"Sweden","  Sweden's Social Democratic Worker's Party (SAP)"
"Sweden_1998","Sweden","1998","B",7520002,"Sweden","  Moderate Party (M)"
"Sweden_1998","Sweden","1998","C",7520007,"Sweden","  Left Party (V)"
"Sweden_1998","Sweden","1998","D",7520004,"Sweden","  Christian Democrats (KD)"
"Sweden_1998","Sweden","1998","E",7520006,"Sweden","  Centre Party (C)"
"Sweden_1998","Sweden","1998","F",7520003,"Sweden","  Liberal People's Party (FP) / Liberals (L) - SEE POLITY NOTES"
"Sweden_2002","Sweden","2002","A",7520001,"Sweden","  Sweden's Social Democratic Worker's Party (SAP)"
"Sweden_2002","Sweden","2002","B",7520002,"Sweden","  Moderate Party (M)"
"Sweden_2002","Sweden","2002","C",7520003,"Sweden","  Liberal People's Party (FP) / Liberals (L) - SEE POLITY NOTES"
"Sweden_2002","Sweden","2002","D",7520004,"Sweden","  Christian Democrats (KD)"
"Sweden_2002","Sweden","2002","E",7520007,"Sweden","  Left Party (V)"
"Sweden_2002","Sweden","2002","F",7520006,"Sweden","  Centre Party (C)"
"Sweden_2002","Sweden","2002","G",7520005,"Sweden","  Green Party (MP)"
"Sweden_2006","Sweden","2006","A",7520001,"Sweden","  Sweden's Social Democratic Worker's Party (SAP)"
"Sweden_2006","Sweden","2006","B",7520002,"Sweden","  Moderate Party (M)"
"Sweden_2006","Sweden","2006","C",7520006,"Sweden","  Centre Party (C)"
"Sweden_2006","Sweden","2006","D",7520003,"Sweden","  Liberal People's Party (FP) / Liberals (L) - SEE POLITY NOTES"
"Sweden_2006","Sweden","2006","E",7520004,"Sweden","  Christian Democrats (KD)"
"Sweden_2006","Sweden","2006","F",7520007,"Sweden","  Left Party (V)"
"Sweden_2006","Sweden","2006","G",7520005,"Sweden","  Green Party (MP)"
