id,country,year,Party,party,num_id,lhvote,lhseat,voterlr,pre_gov,post_gov,pmalt,prepmalt,partycountry,maj,pres,plu,majsurvey,nparty,wmedlrcvr,difmedlrcvr,remove_s,nelec,missing
MEX_2000,MEX,2000,PT,D,4840004,NA,1.6,3.352189781,NA,NA,NA,NA,MEX PT,0,1,0,0,6,0,2.015903604,0,7,1
MEX_2000,MEX,2000,PVE,E,4840005,NA,1.2,4.340659341,NA,NA,NA,NA,MEX PVE,0,1,0,0,6,0,1.027434045,0,7,1
MEX_2000,MEX,2000,PARM,F,4840013,0.7,0,2.719334719,NA,NA,NA,NA,MEX PARM,0,1,0,0,6,0,2.648758666,0,7,1
MEX_2003,MEX,2003,PAN,A,4840002,30.73,30.2,6.333557951,1,1,NA,NA,MEX PAN,0,1,0,0,6,0,0.739724171,0,7,0
MEX_2003,MEX,2003,PRI,B,4840001,23.14,44.8,5.59383378,1,1,NA,NA,MEX PRI,0,1,1,0,6,1,0,0,7,0
MEX_2003,MEX,2003,PRD,C,4840003,17.61,19.4,3.832276251,0,0,NA,NA,MEX PRD,0,1,0,0,6,0,1.761557529,0,7,0
MEX_2003,MEX,2003,PVE,D,4840005,3.99,3.4,4.186959937,0,0,NA,NA,MEX PVE,0,1,0,0,6,0,1.406873843,0,7,0
MEX_2003,MEX,2003,PT,E,4840004,2.4,1.2,2.583471074,0,0,NA,NA,MEX PT,0,1,0,0,6,0,3.010362706,0,7,0
MEX_2003,MEX,2003,Conv,F,4840007,2.26,1,2.512477718,0,0,NA,NA,MEX Conv,0,1,0,0,6,0,3.081356062,0,7,0
MEX_2006,MEX,2006,PAN,A,4840002,33.39,41.2,7.112121212,1,1,NA,NA,MEX PAN,0,1,1,0,8,0,1.835525467,0,7,0
MEX_2006,MEX,2006,PRD,B,4840003,28.99,25.2,4.139817629,0,0,NA,NA,MEX PRD,0,1,0,0,8,0,1.136778116,0,7,0
MEX_2006,MEX,2006,PRI,C,4840001,28.21,20.8,5.276595745,1,1,NA,NA,MEX PRI,0,1,0,0,8,1,0,0,7,0
MEX_2006,MEX,2006,PVE,D,4840005,28.21,3.8,4.50135257,0,0,NA,NA,MEX PVE,0,1,0,0,8,0,0.775243175,0,7,0
MEX_2006,MEX,2006,PT,E,4840004,28.99,3.2,3.616171004,0,0,NA,NA,MEX PT,0,1,0,0,8,0,1.660424741,0,7,0
MEX_2006,MEX,2006,Conv,F,4840007,28.99,3.2,3.632773939,0,0,NA,NA,MEX Conv,0,1,0,0,8,0,1.643821806,0,7,0
MEX_2006,MEX,2006,PANAL,G,4840006,4.54,1.8,3.94004065,0,0,NA,NA,MEX PANAL,0,1,0,0,8,0,1.336555094,0,7,0
MEX_2006,MEX,2006,PSD,H,4840008,2.05,0.8,3.598335068,0,0,NA,NA,MEX PSD,0,1,0,0,8,0,1.678260677,0,7,0
MEX_2009,MEX,2009,PRI,A,4840001,38.9,47.4,6.984055805,0,0,NA,NA,MEX PRI,0,1,1,0,8,1,0,0,7,0
MEX_2009,MEX,2009,PAN,B,4840002,29.6,28.6,7.456423174,1,1,NA,NA,MEX PAN,0,1,0,0,8,0,0.472367369,0,7,0
MEX_2009,MEX,2009,PRD,C,4840003,12.9,14.2,3.899746835,0,0,NA,NA,MEX PRD,0,1,0,0,8,0,3.084308969,0,7,0
MEX_2009,MEX,2009,PVE,D,4840005,6.9,4.2,5.394220284,0,0,NA,NA,MEX PVE,0,1,0,0,8,0,1.589835521,0,7,0
MEX_2009,MEX,2009,PT,E,4840004,3.8,2.6,3.25429757,0,0,NA,NA,MEX PT,0,1,0,0,8,0,3.729758235,0,7,0
MEX_2009,MEX,2009,Conv,F,4840006,3.6,1.8,4.209404389,0,0,NA,NA,MEX Conv,0,1,0,0,8,0,2.774651416,0,7,0
MEX_2009,MEX,2009,PANAL,G,4840007,2.5,1.2,3.418148375,0,0,NA,NA,MEX PANAL,0,1,0,0,8,0,3.565907429,0,7,0
MEX_2009,MEX,2009,PSD,H,4840008,1.1,0,3.245270711,0,0,NA,NA,MEX PSD,0,1,0,0,8,0,3.738785094,0,7,0
MEX_2012,MEX,2012,PRI,A,4840001,31.93,42.6,7.050363738,0,1,NA,NA,MEX PRI,0,1,1,0,7,0,0.509426415,0,7,0
MEX_2012,MEX,2012,PAN,B,4840002,25.89,22.8,6.540937324,1,0,NA,NA,MEX PAN,0,1,0,0,7,1,0,0,7,0
MEX_2012,MEX,2012,PRD,C,4840003,18.35,20.2,3.36409396,0,0,NA,NA,MEX PRD,0,1,0,0,7,0,3.176843364,0,7,0
MEX_2012,MEX,2012,PVE,D,4840005,6.12,5.6,5.514335869,0,1,NA,NA,MEX PVE,0,1,0,0,7,0,1.026601455,0,7,0
MEX_2012,MEX,2012,PT,E,4840004,4.59,2.8,3.0887433,0,0,NA,NA,MEX PT,0,1,0,0,7,0,3.452194024,0,7,0
MEX_2012,MEX,2012,PANAL,F,4840006,4.08,2,4.1657179,0,0,NA,NA,MEX PANAL,0,1,0,0,7,0,2.375219423,0,7,0
MEX_2012,MEX,2012,MC,G,4840007,4,4,3.049390244,0,0,NA,NA,MEX MC,0,1,0,0,7,0,3.49154708,0,7,0
MEX_2015,MEX,2015,PRI,A,4840001,29.19,39.6,7.106487148,1,1,NA,NA,MEX PRI,0,1,1,0,7,0,0.350601151,0,7,0
MEX_2015,MEX,2015,PAN,B,4840002,21.02,22,6.755885998,0,0,NA,NA,MEX PAN,0,1,0,0,7,1,0,0,7,0
MEX_2015,MEX,2015,PRD,C,4840003,10.87,10.8,3.546239211,0,0,NA,NA,MEX PRD,0,1,0,0,7,0,3.209646787,0,7,0
MEX_2015,MEX,2015,MORENA,D,4840010,8.39,6.8,2.807113543,0,0,NA,NA,MEX MORENA,0,1,0,0,7,0,3.948772454,0,7,0
MEX_2015,MEX,2015,PVE,E,4840005,6.92,9,5.780104712,1,1,NA,NA,MEX PVE,0,1,0,0,7,0,0.975781285,0,7,0
MEX_2015,MEX,2015,MC,F,4840007,6.1,5.4,3.526928675,0,0,NA,NA,MEX MC,0,1,0,0,7,0,3.228957322,0,7,0
MEX_2015,MEX,2015,PT,I,4840004,2.85,2.6,3.204081633,0,0,NA,NA,MEX PT,0,1,0,0,7,0,3.551804365,0,7,0
MNE_2012,MNE,2012,CG,A,4990011,46.33,48.15,5.703271028,1,1,1,1,MNE CG,0,0,1,0,8,0,0.561581655,0,2,0
MNE_2012,MNE,2012,DF,B,4990012,23.19,24.69,4.771084337,0,0,0,0,MNE DF,0,0,0,0,8,0,0.370605036,0,2,0
MNE_2012,MNE,2012,SNP,C,4990003,11.24,11.11,4.3356974,0,0,0,0,MNE SNP,0,0,0,0,8,0,0.805991974,0,2,0
MNE_2012,MNE,2012,PCG,D,4990006,8.37,8.64,4.37755102,0,0,0,0,MNE PCG,0,0,0,0,8,0,0.764138353,0,2,0
MNE_2012,MNE,2012,BS,E,4990009,4.24,3.7,5.141689373,1,1,0,0,MNE BS,0,0,0,0,8,1,0,0,2,0
MNE_2012,MNE,2012,FZJ,G,4990039,1.47,1.23,4.906158358,0,0,0,0,MNE FZJ,0,0,0,0,8,0,0.235531016,0,2,0
MNE_2012,MNE,2012,AK,H,4990032,1.07,1.23,4.75,0,0,0,0,MNE AK,0,0,0,0,8,0,0.391689373,0,2,0
MNE_2012,MNE,2012,HGI,I,4990007,0.41,1.23,4.341772152,0,1,0,0,MNE HGI,0,0,0,0,8,0,0.799917221,0,2,0
MNE_2016,MNE,2016,DPS,A,499001,41.41,44.44,4.464041096,1,1,1,1,MNE DPS,0,0,1,0,7,1,0,0,2,0
MNE_2016,MNE,2016,DF,B,499002,20.32,22.22,5.13986014,0,0,0,0,MNE DF,0,0,0,0,7,0,0.675819044,0,2,0
MNE_2016,MNE,2016,DEMOS,C,499003,11.05,11.11,4.369449378,1,0,0,0,MNE DEMOS,0,0,0,0,7,0,0.094591718,0,2,0
MNE_2016,MNE,2016,DCG,D,499004,10.01,9.88,4.065972222,0,0,0,0,MNE DCG,0,0,0,0,7,0,0.398068874,0,2,0
MNE_2016,MNE,2016,SDP,E,499005,5.23,4.94,4.279792746,1,0,0,0,MNE SDP,0,0,0,0,7,0,0.18424835,0,2,0
MNE_2016,MNE,2016,SD,F,499006,3.26,2.47,4.146086957,1,1,0,0,MNE SD,0,0,0,0,7,0,0.317954139,0,2,0
MNE_2016,MNE,2016,BS,G,499007,3.16,2.47,5.003629764,1,1,0,0,MNE BS,0,0,0,0,7,0,0.539588668,0,2,0
NLD_1998,NLD,1998,PA,A,5280002,29,30,4.249846908,1,1,1,1,NLD PA,0,0,1,0,7,0,1.397389502,0,4,0
NLD_1998,NLD,1998,VVD,B,5280003,24.7,25.3,7.181818182,1,1,0,0,NLD VVD,0,0,0,0,7,0,1.534581772,0,4,0
NLD_1998,NLD,1998,CDA,C,5280001,18.4,19.3,6.228482972,0,0,0,0,NLD CDA,0,0,0,0,7,0.5,0.581246562,0,4,0
NLD_1998,NLD,1998,D66,D,5280004,9,9.3,5.065989848,1,1,0,0,NLD D66,0,0,0,0,7,0.5,0.581246562,0,4,0
NLD_1998,NLD,1998,GL,E,5280005,7.3,7.3,2.839452396,0,0,0,0,NLD GL,0,0,0,0,7,0,2.807784014,0,4,0
NLD_1998,NLD,1998,SP,F,5280006,3.5,3.3,2.797316384,0,0,0,0,NLD SP,0,0,0,0,7,0,2.849920026,0,4,0
NLD_1998,NLD,1998,GPV,G,5280026,1.2,1.33,7.350272232,0,0,0,0,NLD GPV,0,0,0,0,7,0,1.703035822,0,4,0
NLD_2002,NLD,2002,CDA,A,5280001,27.93,28.67,6.299475754,0,1,1,0,NLD CDA,0,0,1,0,9,1,0,0,4,0
NLD_2002,NLD,2002,LPF,B,5280014,17,17.33,7.557486631,0,1,0,0,NLD LPF,0,0,0,0,9,0,1.258010877,0,4,0
NLD_2002,NLD,2002,VVD,C,5280003,15.44,16,7.026973684,1,1,0,0,NLD VVD,0,0,0,0,9,0,0.727497931,0,4,0
NLD_2002,NLD,2002,PA,D,5280002,15.11,15.33,3.432026144,1,0,0,1,NLD PA,0,0,0,0,9,0,2.86744961,0,4,0
NLD_2002,NLD,2002,GL,E,5280005,6.95,6.67,2.314790576,0,0,0,0,NLD GL,0,0,0,0,9,0,3.984685178,0,4,0
NLD_2002,NLD,2002,SP,F,5280006,5.9,6,2.361204013,0,0,0,0,NLD SP,0,0,0,0,9,0,3.93827174,0,4,0
NLD_2002,NLD,2002,D66,G,5280004,5.1,4.67,4.439121756,1,0,0,0,NLD D66,0,0,0,0,9,0,1.860353997,0,4,0
NLD_2002,NLD,2002,CU,H,5280008,2.54,2.67,6.567217829,0,0,0,0,NLD CU,0,0,0,0,9,0,0.267742075,0,4,0
NLD_2002,NLD,2002,SGP,I,5280007,1.72,1.33,6.827359181,0,0,0,0,NLD SGP,0,0,0,0,9,0,0.527883427,0,4,0
NLD_2006,NLD,2006,CDA,A,5280001,26.51,27.33,6.751963048,1,1,1,1,NLD CDA,0,0,1,0,9,0,0.720782688,0,4,0
NLD_2006,NLD,2006,PA,B,5280002,21.19,22,3.585140748,0,1,0,0,NLD PA,0,0,0,0,9,0,2.446039613,0,4,0
NLD_2006,NLD,2006,SP,C,5280006,16.58,16.67,2.627939793,0,0,0,0,NLD SP,0,0,0,0,9,0,3.403240567,0,4,0
NLD_2006,NLD,2006,VVD,D,5280003,14.67,14.67,7.188378632,1,0,0,0,NLD VVD,0,0,0,0,9,0,1.157198272,0,4,0
NLD_2006,NLD,2006,PVV,E,5280009,5.89,6,7.54278481,0,0,0,0,NLD PVV,0,0,0,0,9,0,1.51160445,0,4,0
NLD_2006,NLD,2006,GL,F,5280005,4.6,4.67,2.742843735,0,0,0,0,NLD GL,0,0,0,0,9,0,3.288336625,0,4,0
NLD_2006,NLD,2006,CU,G,5280008,3.97,4,5.773565034,0,1,0,0,NLD CU,0,0,0,0,9,0.5,0.257615326,0,4,0
NLD_2006,NLD,2006,D66,H,5280004,1.96,2,4.879878358,1,0,0,0,NLD D66,0,0,0,0,9,0,1.151302002,0,4,0
NLD_2006,NLD,2006,SGP,I,5280007,1.56,1.33,6.288795686,0,0,0,0,NLD SGP,0,0,0,0,9,0.5,0.257615326,0,4,0
NLD_2010,NLD,2010,VVD,A,5280003,20.49,20.67,7.337615622,1,1,1,0,NLD VVD,0,0,1,0,9,0,1.433023785,0,4,0
NLD_2010,NLD,2010,PA,B,5280002,19.63,20,3.223811957,1,0,0,0,NLD PA,0,0,0,0,9,0,2.68077988,0,4,0
NLD_2010,NLD,2010,PVV,C,5280009,15.45,16,7.7671875,0,0,0,0,NLD PVV,0,0,0,0,9,0,1.862595663,0,4,0
NLD_2010,NLD,2010,CDA,D,5280001,13.61,14,5.904591837,0,1,0,1,NLD CDA,0,0,0,0,9,1,0,0,4,0
NLD_2010,NLD,2010,SP,E,5280006,9.82,10,2.479661912,0,0,0,0,NLD SP,0,0,0,0,9,0,3.424929924,0,4,0
NLD_2010,NLD,2010,D66,F,5280004,6.95,6.67,4.576781003,0,0,0,0,NLD D66,0,0,0,0,9,0,1.327810834,0,4,0
NLD_2010,NLD,2010,GL,G,5280005,6.67,6.67,2.365552699,1,0,0,0,NLD GL,0,0,0,0,9,0,3.539039138,0,4,0
NLD_2010,NLD,2010,CU,H,5280008,3.24,3.33,5.387987013,0,0,0,0,NLD CU,0,0,0,0,9,0,0.516604824,0,4,0
NLD_2010,NLD,2010,SGP,I,5280007,1.74,1.33,6.037792442,0,0,0,0,NLD SGP,0,0,0,0,9,0,0.133200605,0,4,0
NOR_1997,NOR,1997,Lab,A,5780001,35,39.3,4.8,1,0,0,1,NOR Lab,0,0,1,0,6,1,0,0,6,0
NOR_1997,NOR,1997,FrP,B,5780003,15.3,15.1,8.303635433,0,0,0,0,NOR FrP,0,0,0,0,6,0,3.503635433,0,6,0
NOR_1997,NOR,1997,H,C,5780002,14.3,13.9,8.03698075,0,0,0,0,NOR H,0,0,0,0,6,0,3.23698075,0,6,0
NOR_1997,NOR,1997,KrF,D,5780007,13.7,15.1,5.765816327,0,1,1,0,NOR KrF,0,0,0,0,6,0,0.965816327,0,6,0
NOR_1997,NOR,1997,SP,E,5780006,7.9,6.6,4.146556189,0,1,0,0,NOR SP,0,0,0,0,6,0,0.653443811,0,6,0
NOR_1997,NOR,1997,SV,F,5780004,6,5.4,2.410714286,0,0,0,0,NOR SV,0,0,0,0,6,0,2.389285714,0,6,0
NOR_2001,NOR,2001,Lab,A,5780001,24.3,26.06,4.580628272,1,0,0,1,NOR Lab,0,0,1,0,7,0,1.31320018,0,6,0
NOR_2001,NOR,2001,H,B,5780002,21.2,23.03,8.03798127,0,1,0,0,NOR H,0,0,0,0,7,0,2.144152818,0,6,0
NOR_2001,NOR,2001,FrP,C,5780003,14.6,15.76,8.086659664,0,0,0,0,NOR FrP,0,0,0,0,7,0,2.192831212,0,6,0
NOR_2001,NOR,2001,SV,D,5780004,12.5,13.94,2.77486911,0,0,0,0,NOR SV,0,0,0,0,7,0,3.118959342,0,6,0
NOR_2001,NOR,2001,KrF,E,5780007,12.4,13.33,5.893828452,0,1,1,0,NOR KrF,0,0,0,0,7,1,0,0,6,0
NOR_2001,NOR,2001,SP,F,5780006,5.6,6.06,4.457082675,0,0,0,0,NOR SP,0,0,0,0,7,0,1.436745777,0,6,0
NOR_2001,NOR,2001,V,G,5780008,3.9,1.21,4.438716465,0,1,0,0,NOR V,0,0,0,0,7,0,1.455111987,0,6,0
NOR_2005,NOR,2005,Lab,A,5780001,32.69,36.09,3.986351706,0,1,1,0,NOR Lab,0,0,1,0,8,0,0.411213143,0,6,0
NOR_2005,NOR,2005,FrP,B,5780003,22.06,22.49,8.359746434,0,0,0,0,NOR FrP,0,0,0,0,8,0,3.962181585,0,6,0
NOR_2005,NOR,2005,H,C,5780002,14.1,13.61,8.032426778,1,0,0,0,NOR H,0,0,0,0,8,0,3.634861929,0,6,0
NOR_2005,NOR,2005,SV,D,5780004,8.83,8.88,2.50131787,0,1,0,0,NOR SV,0,0,0,0,8,0,1.896246979,0,6,0
NOR_2005,NOR,2005,KrF,E,5780007,6.78,6.51,6.147991543,1,0,0,1,NOR KrF,0,0,0,0,8,0,1.750426694,0,6,0
NOR_2005,NOR,2005,SP,F,5780006,6.48,6.51,4.397564849,0,1,0,0,NOR SP,0,0,0,0,8,1,0,0,6,0
NOR_2005,NOR,2005,V,G,5780008,5.92,5.92,4.782585752,1,0,0,0,NOR V,0,0,0,0,8,0,0.385020903,0,6,0
NOR_2005,NOR,2005,RV,H,5780010,1.23,0,1.186263736,0,0,0,0,NOR RV,0,0,0,0,8,0,3.211301113,0,6,0
NOR_2009,NOR,2009,Lab,A,5780001,35.37,37.87,4.194607268,1,1,1,1,NOR Lab,0,0,1,0,8,0,0.290062543,0,6,0
NOR_2009,NOR,2009,FrP,B,5780003,22.91,24.26,8.643738977,0,0,0,0,NOR FrP,0,0,0,0,8,0,4.159069166,0,6,0
NOR_2009,NOR,2009,H,C,5780002,17.24,17.75,7.931216931,0,0,0,0,NOR H,0,0,0,0,8,0,3.44654712,0,6,0
NOR_2009,NOR,2009,SV,D,5780004,6.2,6.51,2.487934079,1,1,0,0,NOR SV,0,0,0,0,8,0,1.996735732,0,6,0
NOR_2009,NOR,2009,SP,E,5780006,6.15,6.51,4.484669811,1,1,0,0,NOR SP,0,0,0,0,8,1,0,0,6,0
NOR_2009,NOR,2009,KrF,F,5780007,5.54,5.92,5.810395747,0,0,0,0,NOR KrF,0,0,0,0,8,0,1.325725936,0,6,0
NOR_2009,NOR,2009,V,G,5780008,3.88,1.18,4.479646018,0,0,0,0,NOR V,0,0,0,0,8,0,0.005023794,0,6,0
NOR_2009,NOR,2009,RV,H,5780009,1.35,0,1.153985507,0,0,0,0,NOR RV,0,0,0,0,8,0,3.330684304,0,6,0
NOR_2013,NOR,2013,Lab,A,5780001,30.84,32.54,4.133781307,1,0,0,1,NOR Lab,0,0,1,0,9,0,1.588612277,0,6,0
NOR_2013,NOR,2013,H,B,5780002,26.81,28.4,8.051797684,0,1,1,0,NOR H,0,0,0,0,9,0,2.3294041,0,6,0
NOR_2013,NOR,2013,FrP,C,5780003,16.35,17.16,8.438456828,0,1,0,0,NOR FrP,0,0,0,0,9,0,2.716063244,0,6,0
NOR_2013,NOR,2013,KrF,D,5780007,5.59,5.92,5.722393584,0,0,0,0,NOR KrF,0,0,0,0,9,1,0,0,6,0
NOR_2013,NOR,2013,SP,E,5780006,5.48,5.92,4.490740741,1,0,0,0,NOR SP,0,0,0,0,9,0,1.231652843,0,6,0
NOR_2013,NOR,2013,V,F,5780008,5.23,5.33,4.754138565,0,0,0,0,NOR V,0,0,0,0,9,0,0.968255019,0,6,0
NOR_2013,NOR,2013,SV,G,5780004,4.09,4.14,2.570638821,1,0,0,0,NOR SV,0,0,0,0,9,0,3.151754764,0,6,0
NOR_2013,NOR,2013,G,H,5780005,2.79,0.59,3.725195822,0,0,0,0,NOR G,0,0,0,0,9,0,1.997197762,0,6,0
NOR_2013,NOR,2013,R,I,5780009,1.08,0,1.429662635,0,0,0,0,NOR R,0,0,0,0,9,0,4.292730949,0,6,0
NOR_2017,NOR,2017,Lab,A,578001,27.37,28.99,3.794282511,0,0,0,0,NOR Lab,0,0,1,0,9,0,1.327286116,0,6,0
NOR_2017,NOR,2017,H,B,578002,25.04,26.63,8.00896861,1,1,1,1,NOR H,0,0,0,0,9,0,2.887399982,0,6,0
NOR_2017,NOR,2017,FrP,C,578003,15.19,15.98,8.574957889,1,1,0,0,NOR FrP,0,0,0,0,9,0,3.453389261,0,6,0
NOR_2017,NOR,2017,SP,D,578004,10.32,11.24,4.328843996,0,0,0,0,NOR SP,0,0,0,0,9,0,0.792724632,0,6,0
NOR_2017,NOR,2017,SV,E,578005,6.02,6.51,2.14983165,0,0,0,0,NOR SV,0,0,0,0,9,0,2.971736978,0,6,0
NOR_2017,NOR,2017,V,F,578006,4.37,4.73,5.121568627,0,1,0,0,NOR V,0,0,0,0,9,1,0,0,6,0
NOR_2017,NOR,2017,KrF,G,578007,4.2,4.73,5.482913165,0,1,0,0,NOR KrF,0,0,0,0,9,0,0.361344538,0,6,0
NOR_2017,NOR,2017,G,H,578008,3.24,0.59,3.112170499,0,0,0,0,NOR G,0,0,0,0,9,0,2.009398128,0,6,0
NOR_2017,NOR,2017,R,I,578009,2.41,0.59,1.286434978,0,0,0,0,NOR R,0,0,0,0,9,0,3.83513365,0,6,0
NZL_1996,NZL,1996,Nats,A,5540001,33.9,36.6,7.683929692,1,1,1,1,NZL Nats,0,0,1,0,6,0,2.24678974,0,6,0
NZL_1996,NZL,1996,Labour,B,5540002,31,30.8,3.825446568,0,0,0,0,NZL Labour,0,0,0,0,6,0,1.611693384,0,6,0
NZL_1996,NZL,1996,Nzfirst,C,5540003,13.4,14.1,5.437139953,0,1,0,0,NZL Nzfirst,0,0,0,0,6,1,0,0,6,0
NZL_1996,NZL,1996,Alliance,D,5540009,11.2,10.8,2.676767677,0,0,0,0,NZL Alliance,0,0,0,0,6,0,2.760372276,0,6,0
NZL_1996,NZL,1996,ACT,E,5540004,3.7,6.6,8.029434251,0,0,0,0,NZL ACT,0,0,0,0,6,0,2.592294298,0,6,0
NZL_1996,NZL,1996,CC,F,5540037,1.5,0,6.67334576,0,0,0,0,NZL CC,0,0,0,0,6,0,1.236205807,0,6,0
NZL_2002,NZL,2002,Lab,A,5540002,41.26,43.33,3.958561376,1,1,1,1,NZL Lab,0,0,1,0,8,1,0,0,6,0
NZL_2002,NZL,2002,Nats,B,5540001,20.93,22.5,6.848090983,0,0,0,0,NZL Nats,0,0,0,0,8,0,2.889529607,0,6,0
NZL_2002,NZL,2002,Nzfirst,C,5540003,10.38,10.83,6.476797088,0,0,0,0,NZL Nzfirst,0,0,0,0,8,0,2.518235712,0,6,0
NZL_2002,NZL,2002,ACT,D,5540004,7.14,7.5,7.289667897,0,0,0,0,NZL ACT,0,0,0,0,8,0,3.331106521,0,6,0
NZL_2002,NZL,2002,Green,E,5540005,7,7.5,2.651162791,0,0,0,0,NZL Green,0,0,0,0,8,0,1.307398585,0,6,0
NZL_2002,NZL,2002,UF,F,5540006,6.69,6.67,5.581349206,0,0,0,0,NZL UF,0,0,0,0,8,0,1.62278783,0,6,0
NZL_2002,NZL,2002,PP,G,5540012,1.7,1.67,3.102972399,0,1,0,0,NZL PP,0,0,0,0,8,0,0.855588977,0,6,0
NZL_2002,NZL,2002,Alliance,H,5540009,1.27,0,2.822306238,1,0,0,0,NZL Alliance,0,0,0,0,8,0,1.136255138,0,6,0
NZL_2008,NZL,2008,Nats,A,5540001,44.93,47.5,6.845597105,0,1,1,0,NZL Nats,0,0,1,0,8,1,0,0,6,0
NZL_2008,NZL,2008,Lab,B,5540002,33.99,35.2,3.660649819,1,0,0,1,NZL Lab,0,0,0,0,8,0,3.184947285,0,6,0
NZL_2008,NZL,2008,Green,C,5540005,6.72,7.4,2.54,0,0,0,0,NZL Green,0,0,0,0,8,0,4.305597105,0,6,0
NZL_2008,NZL,2008,Nzfirst,D,5540003,4.07,0,5.255223881,0,0,0,0,NZL Nzfirst,0,0,0,0,8,0,1.590373224,0,6,0
NZL_2008,NZL,2008,ACT,E,5540004,3.65,4.1,7.553802009,0,0,0,0,NZL ACT,0,0,0,0,8,0,0.708204904,0,6,0
NZL_2008,NZL,2008,Maori,F,5540008,2.39,4.1,4.088372093,0,0,0,0,NZL Maori,0,0,0,0,8,0,2.757225012,0,6,0
NZL_2008,NZL,2008,PP,G,5540012,0.91,0.8,3.136448598,1,0,0,0,NZL PP,0,0,0,0,8,0,3.709148507,0,6,0
NZL_2008,NZL,2008,UF,H,5540006,0.87,0.8,5.71192053,0,0,0,0,NZL UF,0,0,0,0,8,0,1.133676575,0,6,0
NZL_2011,NZL,2011,Nats,A,5540001,47.31,48.8,7.290856031,1,1,1,1,NZL Nats,0,0,1,0,8,0,1.52201181,0,6,0
NZL_2011,NZL,2011,Lab,B,5540002,27.48,28.1,3.305609284,0,0,0,0,NZL Lab,0,0,0,0,8,0,2.463234937,0,6,0
NZL_2011,NZL,2011,Green,C,5540005,11.06,11.6,3.105098855,0,0,0,0,NZL Green,0,0,0,0,8,0,2.663745366,0,6,0
NZL_2011,NZL,2011,Nzfirst,D,5540003,6.59,6.6,5.118214717,0,0,0,0,NZL Nzfirst,0,0,0,0,8,0,0.650629505,0,6,0
NZL_2011,NZL,2011,Maori,F,5540008,1.43,2.5,3.776190476,0,0,0,0,NZL Maori,0,0,0,0,8,0,1.992653745,0,6,0
NZL_2011,NZL,2011,MANA,G,5540011,1.08,0.8,2.166883963,0,0,0,0,NZL MANA,0,0,0,0,8,0,3.601960258,0,6,0
NZL_2011,NZL,2011,ACT,H,5540004,1.07,0.8,7.269315673,0,0,0,0,NZL ACT,0,0,0,0,8,0,1.500471452,0,6,0
NZL_2011,NZL,2011,UFNZ,I,5540006,0.6,0.8,5.768844221,0,0,0,0,NZL UFNZ,0,0,0,0,8,1,0,0,6,0
NZL_2014,NZL,2014,Nats,A,5540001,47.04,49.59,7.237948718,1,1,1,1,NZL Nats,0,0,1,0,9,1,0,0,6,0
NZL_2014,NZL,2014,Lab,B,5540002,25.13,26.45,3.292227979,0,0,0,0,NZL Lab,0,0,0,0,9,0,3.945720739,0,6,0
NZL_2014,NZL,2014,Green,C,5540005,10.7,11.57,2.820861678,0,0,0,0,NZL Green,0,0,0,0,9,0,4.41708704,0,6,0
NZL_2014,NZL,2014,Nzfirst,D,5540003,8.66,9.09,5.527339004,0,0,0,0,NZL Nzfirst,0,0,0,0,9,0,1.710609714,0,6,0
NZL_2014,NZL,2014,Con,E,5540007,3.97,0,7.232309746,0,0,0,0,NZL Con,0,0,0,0,9,0,0.005638972,0,6,0
NZL_2014,NZL,2014,MANA,F,5540010,1.42,0,2.084795322,0,0,0,0,NZL MANA,0,0,0,0,9,0,5.153153396,0,6,0
NZL_2014,NZL,2014,Maori,G,5540008,1.32,1.65,4.150265957,0,0,0,0,NZL Maori,0,0,0,0,9,0,3.087682761,0,6,0
NZL_2014,NZL,2014,ACT,H,5540004,0.69,0.83,7.463636364,0,0,0,0,NZL ACT,0,0,0,0,9,0,0.225687646,0,6,0
NZL_2014,NZL,2014,UFNZ,I,5540006,0.22,0.83,6.12716763,0,0,0,0,NZL UFNZ,0,0,0,0,9,0,1.110781088,0,6,0
NZL_2017,NZL,2017,Nats,A,554001,44.45,46.67,7.312809625,1,0,0,1,NZL Nats,0,0,1,0,8,0,1.874099947,0,6,0
NZL_2017,NZL,2017,Lab,B,554002,36.89,38.33,3.316312057,0,1,1,0,NZL Lab,0,0,0,0,8,0,2.122397621,0,6,0
NZL_2017,NZL,2017,NZFirst,C,554003,7.2,7.5,5.438709677,0,1,0,0,NZL NZFirst,0,0,0,0,8,1,0,0,6,0
NZL_2017,NZL,2017,Green,D,554004,6.27,6.67,2.561789234,0,0,0,0,NZL Green,0,0,0,0,8,0,2.876920443,0,6,0
NZL_2017,NZL,2017,TOP,E,554005,2.44,0,4.661399549,0,0,0,0,NZL TOP,0,0,0,0,8,0,0.777310129,0,6,0
NZL_2017,NZL,2017,Maori,F,554006,1.18,0,3.834932821,0,0,0,0,NZL Maori,0,0,0,0,8,0,1.603776856,0,6,0
NZL_2017,NZL,2017,ACT,G,554007,0.5,0.83,7.357079252,0,0,0,0,NZL ACT,0,0,0,0,8,0,1.918369575,0,6,0
NZL_2017,NZL,2017,MANA,H,554008,0.14,0,2.68236715,0,0,0,0,NZL MANA,0,0,0,0,8,0,2.756342528,0,6,0
PER_2000,PER,2000,P2000,A,6040054,42.2,43.3,6.543991416,NA,NA,0,0,PER P2000,0,1,1,0,6,0.5,0.843036923,0,5,1
